ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,Spend,Duration of Ad,Impressions
99e0cff196ef70864d9bb14a2f58d1be4ee27188689053777ec6dcd7f978b85c,https://www.snap.com/political-ads/asset/2fbe442f156f3d751c5a097c211f12ce8a157f45c41c614edcdc962bfacd982b?mediaType=mp4,USD,136,48979,21-Jan-2021,15-Apr-2021,136,84,48979
7158b16ae02e60c6dbec5bb71916193935df96a9b85667c67dedd6c2ecf657fa,https://www.snap.com/political-ads/asset/daaaa3ba6dc8a0baf2628a3334e9c76a3f00dab7cfff030bfd0b68e13146e08b?mediaType=png,USD,133,23343,10-Feb-2021,12-Mar-2021,133,30,23343
94c7b3357b15677999dbd87cf24e854d9339fcda186e14fdf44883e763fb8970,https://www.snap.com/political-ads/asset/385252f7d456a9d9e003a84d76138f9879116706a3b0eb5d1445f90a66c47b17?mediaType=png,GBP,133,71523,1-Feb-2021,14-Feb-2021,133,13,71523
cd34ac54adf3339dc55e9d428d1b723cb5f8e3b1003c16a9efbc8f8f5eff1cc3,https://www.snap.com/political-ads/asset/2bd5e46868239976de8d475e3d984fb8c3d09f5afea8d1787e88c324f60ff8d7?mediaType=jpg,USD,133,11345,28-Jan-2021,2-Mar-2021,133,33,11345
da632d4abb1c1056cd976d0e79ba48e6c797c1e476393607cfd062703e3339e1,https://www.snap.com/political-ads/asset/539884f6bdb47666865924bdf81a1c39f40a43f2e077d266d96645ab1fe054d9?mediaType=png,USD,133,10966,11-Feb-2021,2-Mar-2021,133,19,10966
99349568fb0fa682cd2554f511fb02d95d591246e989a5f83956fe81870bf0a8,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,133,14542,26-Jan-2021,2-Mar-2021,133,35,14542
70676191d80aef77882fefcfe5d863da9a698fc7a7a0bfb9d7d0e812ac6cafdf,https://www.snap.com/political-ads/asset/11f1ba4e9f22e4ed660e49cc421621416292949513b2589623fe2026dda3efd7?mediaType=mp4,USD,132,24867,8-Feb-2021,16-Mar-2021,132,36,24867
573996b31a5414a1bf96f14e7992af1067e05e4c7c6e3aa2154b27db543f6705,https://www.snap.com/political-ads/asset/13aa1f9330b20d63a869718b51d86380ca4f1da6e2723598a706792cad4cc53a?mediaType=png,USD,132,18953,26-Feb-2021,17-Mar-2021,132,19,18953
d5600190ab7c9bd4ae43cf7a1fba89f252326e4eadd5441fd5631f14c742e26e,https://www.snap.com/political-ads/asset/f06299972e6d201183825c9b01683a667408fa382ef91629f509fd398a8f2594?mediaType=mp4,USD,129,33756,8-Feb-2021,16-Mar-2021,129,36,33756
244007e8a1447d327732c92b1225b083ded910a29c442fbe81f68986f6e3fa45,https://www.snap.com/political-ads/asset/40c5fd87369b68659ff7ff5418f1b513011060dd755a1213b22eaa7d23311be9?mediaType=mp4,USD,128,57777,25-Jan-2021,1-May-2021,128,96,57777
a607b7e457046462de26c65a7f4d7211256ad8af32e4a9f34869358ef27f0963,https://www.snap.com/political-ads/asset/467a29486191391174e4c25bcfea4d340610e0e0504af0bfcf156748489f4f89?mediaType=png,USD,128,22331,26-Feb-2021,17-Mar-2021,128,19,22331
5854b88692cb94a36c8265abd8ad5ff0a7f42be5fdccedf8fc6e99e7ee787fc6,https://www.snap.com/political-ads/asset/7344b59c48300316bd9699835526e92f4dc20aeafcc14e92aa30807647171ca2?mediaType=png,GBP,125,66878,1-Feb-2021,14-Feb-2021,125,13,66878
8681f1563b3a2595da79d958498430137142c2cf0e4dfde0cdbddf7e156be996,https://www.snap.com/political-ads/asset/86eb20b9b416180cf3768de0ef0f8150f7517145024b3f36f02df2a3693714f9?mediaType=mp4,USD,121,19636,16-Jan-2021,20-Jan-2021,121,4,19636
a9e9e97e6c2016161e98999868f710a43ef63d3874da544ce15377f3e01f1d87,https://www.snap.com/political-ads/asset/11f1ba4e9f22e4ed660e49cc421621416292949513b2589623fe2026dda3efd7?mediaType=mp4,USD,120,35345,8-Feb-2021,16-Mar-2021,120,36,35345
b14ca403ea7753365a9eae3257736ad620e7764c8c59419bde2092a6808ee006,https://www.snap.com/political-ads/asset/600fe9ace6bdd121957fd3f4bb77036400e17aade9d45391b53438a07927f643?mediaType=png,USD,117,8895,26-Feb-2021,1-May-2021,117,64,8895
85de675cd18fa599139c059da14c73b44a3ee5374f01ecfea183a9385fb3a756,https://www.snap.com/political-ads/asset/0221dbe224314eaf4db20aee55093d3f81b566b75d6e95afb1bf1d0a9355b735?mediaType=mp4,USD,117,15345,21-Jan-2021,15-Apr-2021,117,84,15345
6cd26c1e5c0ae02d802de19fd421fe1b806faecf9643e7ef96c71a1646e3180e,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,116,16263,22-Jan-2021,2-Mar-2021,116,39,16263
ab09b780c5b2f0340b6f91830b0edc0772d936e0d6606fcb1b0a14e5c77d47d7,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,114,16719,22-Jan-2021,2-Mar-2021,114,39,16719
5047ee766faf548c630bf7248b4870ed76588dcf3224a8ea93b1955869940750,https://www.snap.com/political-ads/asset/76f52cb145348a10e2dcc98d9aff350c2c6d7cf4a7aca9673e6c3200fa8aba19?mediaType=png,USD,114,14385,26-Feb-2021,17-Mar-2021,114,19,14385
4d43f2ed5c61ab465a3bc558a625d982066e00437de845ed4faa740aa24c4b13,https://www.snap.com/political-ads/asset/21c42a237f399fd3e4c97104617fbdd3901696940c67bb74b9624e3332171483?mediaType=jpg,USD,113,20966,28-Jan-2021,2-Mar-2021,113,33,20966
1be5824232bceb8f91d642f65b67ec22d707998876b1eeeba7034a9b9a364645,https://www.snap.com/political-ads/asset/acb2230e9198cf737392a6a05969a98f444388018ea5c85094853ce4f802dee1?mediaType=png,USD,113,9595,4-Jan-2021,2-Mar-2021,113,57,9595
acb75cb1c5fdec6a3e9926a48a973d3f6e8dd0f20b5ae73813e7eeb8d6752fe4,https://www.snap.com/political-ads/asset/81ff67dc6771b277ef05c8ba417e25d98cfcd5332a9b90516a10e166e91a792d?mediaType=png,USD,112,19388,26-Feb-2021,17-Mar-2021,112,19,19388
aac4534d55ace7bcdf9d5ea4ac1658040811f09b708f1b9238d24fef5a35576c,https://www.snap.com/political-ads/asset/2ac85751a3e097b4d414f9e0265ed22c9b56dce56af6fedcc84debe900e5ed7c?mediaType=png,USD,112,23284,4-Jan-2021,8-Feb-2021,112,35,23284
2f4ffa7324afeaa7abbe20bb4521e33eeb7ae0c98b0c5fe5201d68223c415d78,https://www.snap.com/political-ads/asset/1f50a04e236e9570f66db1de3cf303129552451dd3922aa7c70200f587933979?mediaType=png,USD,111,7601,21-Jan-2021,2-Mar-2021,111,40,7601
bee9aa9bd36a1b38e1c8e9d6e0f5dfaa653ad1e997ac00fbaeac733d8ca58334,https://www.snap.com/political-ads/asset/f06299972e6d201183825c9b01683a667408fa382ef91629f509fd398a8f2594?mediaType=mp4,USD,110,21427,8-Feb-2021,16-Mar-2021,110,36,21427
057107add12ee8c1c127061a8a5d71c0953f4cf38a8b26f43c7f5e6604494f87,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,110,10823,22-Jan-2021,2-Mar-2021,110,39,10823
5e974d3cee2b0cfeb467c36f4e4a25099693c1a9acbbba788e99d5bfdbaa3b5b,https://www.snap.com/political-ads/asset/381896facb9f2441bbade1a8b33bd4d414944cb81b76aab1568706837ff45c1a?mediaType=mp4,USD,109,33677,25-Jan-2021,2-Mar-2021,109,36,33677
0c252de338c16b2e51979f0115de623a36e2ed8d67ea025617f199ab521821e3,https://www.snap.com/political-ads/asset/1f50a04e236e9570f66db1de3cf303129552451dd3922aa7c70200f587933979?mediaType=png,USD,109,7493,21-Jan-2021,2-Mar-2021,109,40,7493
fd5ee63f6ee18f6e6a61827cf0e9809cb05480a58dd9b46d623e25026191b4c5,https://www.snap.com/political-ads/asset/76f52cb145348a10e2dcc98d9aff350c2c6d7cf4a7aca9673e6c3200fa8aba19?mediaType=png,USD,108,16890,26-Feb-2021,17-Mar-2021,108,19,16890
b04aa2b467ba8ae34d091da0100a69deee68bcd7b3b11e563612a598e5af5bfd,https://www.snap.com/political-ads/asset/70adc84e78bca4399f0ac939bc4b754fc7e64a7484b7960a42e660ef7a10c324?mediaType=JPG,USD,107,37443,26-Jan-2021,2-Mar-2021,107,35,37443
2cb3474fa6b42f17ef76a0b9db76f16744abb4555f07176c0ce0bcd33dcad989,https://www.snap.com/political-ads/asset/8fc3e4a9482675719708f63d207fa6d09a79abd56be13c3779f91ecb7f1b4a77?mediaType=png,GBP,106,46449,18-Jan-2021,14-Feb-2021,106,27,46449
a5e382fc84870e0b734b10a88930832c4db0617827e48f36ac61c4211817bd28,https://www.snap.com/political-ads/asset/451701afd3d3320c3c910a8bcb95bb13865f75abccb5dd9e9de693861469c225?mediaType=png,USD,106,13188,26-Feb-2021,17-Mar-2021,106,19,13188
fa7bbf643c688fa8d279425b1d3c7c9323a3f7193de0bec7cdeb99c62418c392,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,105,16055,22-Jan-2021,2-Mar-2021,105,39,16055
8c74b0aa8eacf286d7d43fba9c23c975dca4c93459f9cefbdb6dc245f586581f,https://www.snap.com/political-ads/asset/7344b59c48300316bd9699835526e92f4dc20aeafcc14e92aa30807647171ca2?mediaType=png,GBP,105,55194,1-Feb-2021,14-Feb-2021,105,13,55194
d86e9a9670a46edb79516de9429084a4d0a033bf73a50f1f0491e02d4f92b296,https://www.snap.com/political-ads/asset/7a10be56468fcd7264e602550e39b8dfd6ece5c9cbef93c7f3df78306db1685d?mediaType=png,USD,103,9807,28-Jan-2021,2-Mar-2021,103,33,9807
6f365df00a81c3c8e898f98492e98eae37345e65415af6643648ba25abdb809f,https://www.snap.com/political-ads/asset/4eb4bf0f9400c32216f5bc981e72a66760e448fe849a682081543732f53fce07?mediaType=mp4,USD,102,49787,11-Feb-2021,18-Feb-2021,102,7,49787
65fe39ac0f6bba3c7e354e34d420bf758017caffdf94d60ff559bb8a72637ad6,https://www.snap.com/political-ads/asset/451701afd3d3320c3c910a8bcb95bb13865f75abccb5dd9e9de693861469c225?mediaType=png,USD,102,11659,26-Feb-2021,17-Mar-2021,102,19,11659
6287a0af6c9269343a9b839e58f5c2ecb431d048c339a628a2e81de0cbad7ec7,https://www.snap.com/political-ads/asset/4a0899e9d26c95099cae7f7611d0276df843e8136f51e40980c07ad570d6d993?mediaType=mp4,USD,100,39490,11-Feb-2021,18-Feb-2021,100,7,39490
59e9be22da4231ac41f1efc742299b9161a39e8ebe2752bcc14852adc72f3b07,https://www.snap.com/political-ads/asset/9244dba1e2ea4c75e336d54c38bb0a9dd8b3fb43fa46a445673f6a602597098d?mediaType=mp4,USD,100,35226,21-Feb-2021,28-Feb-2021,100,7,35226
6712845584c15410c7b8d7c7313ac70d232a659dd6af2d42df8ee949441b9c22,https://www.snap.com/political-ads/asset/22b64ce8ffa806f1ce76af6df65f881936b48e96a71549a2ab7b2c66f8436dad?mediaType=mp4,USD,100,29475,21-Feb-2021,28-Feb-2021,100,7,29475
40376ac231d8213f7a2dae2773443ea0475a6d73f6e0e5e93d40bc8f76092346,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,100,11240,22-Jan-2021,2-Mar-2021,100,39,11240
b06813ee046bc2872b4f3162b83aed4f9e7e01e4e3c4c64d8e6f33161070fd6d,https://www.snap.com/political-ads/asset/785ef08b1eb0c0ba4328e7f56365ffafcf86fa3cd6fec3ba63a0ec24ce6073a1?mediaType=mp4,USD,100,40722,11-Feb-2021,18-Feb-2021,100,7,40722
497b42bf745e1e5721a7b74d6be2e5dc209221468ecee64727789b4020709a28,https://www.snap.com/political-ads/asset/cee814c7b53903ea08c9e3555ca1c0151361481e3be21a91409045eb542a2864?mediaType=png,USD,99,39145,7-Jan-2021,2-Mar-2021,99,54,39145
f0fa99d7940459cd2eb0c2ab06744e2f8c3b3e3fa725c250bac4de67474e2702,https://www.snap.com/political-ads/asset/7308e12c49f8e4aebd9600cfd56edeb9329819fe7257e9a894302731b32f67a2?mediaType=mp4,EUR,99,50518,29-Jan-2021,28-Feb-2021,99,30,50518
96eac4f842bc1ee2e826cb4f09b2e5ba27c02dabf65300edee181b89ff4bfc2e,https://www.snap.com/political-ads/asset/f816e127154e9fc3a2af731e057325ce7f0094b568486694383bec9c4859ae77?mediaType=png,USD,99,13226,4-Jan-2021,2-Mar-2021,99,57,13226
65e99adc32c9a86660962f8cdeaaf479105a893a65f9ba0cbbff9944746ef752,https://www.snap.com/political-ads/asset/fecd7c3bc55ce0ac3c19085f738f2faf3fbd5e8aa285ceb381d58a65086de1ee?mediaType=png,USD,99,18309,5-Feb-2021,1-Mar-2021,99,24,18309
8e52052eade984c5012d3e091a525fcd5dfe168d275b83ed6defe6b0e0c5bd4a,https://www.snap.com/political-ads/asset/ae704ba0934ed5af7533fea81484a2609b49935b07c118991f2c6ad6600a179c?mediaType=mp4,EUR,96,59888,2-Mar-2021,17-Mar-2021,96,15,59888
82770a06d03bf6a2dc0d9b50334b462ec590180131ea8b1611296b547bfba8cb,https://www.snap.com/political-ads/asset/79c85f5b6b2eb9fbf9645c40a9e08aad375dda7619a2f211b3505204d14c3381?mediaType=jpeg,EUR,93,47710,29-Jan-2021,28-Feb-2021,93,30,47710
debe38e3bcc724e8ba6c53bcc23cffe41afe42655e3b4e24b5315b1ef8ceba18,https://www.snap.com/political-ads/asset/864e69ff3bf494c45470fa481c8092ff8d749bf7fb5816b910b71ce746c6701a?mediaType=png,USD,93,20559,8-Feb-2021,27-Feb-2021,93,19,20559
7edbd7e5b1902137f1c0117150ea50fd755ff6eaf2cd082ceb0d0e9867a79360,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,92,10361,22-Jan-2021,2-Mar-2021,92,39,10361
f74e477ab6272e148fb407e6eab4d6e3c8d763502656049ddb25e7c3e66d96a9,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,92,7186,21-Jan-2021,2-Mar-2021,92,40,7186
e5e309eabfd684a2e85e02873a3d6f19f30b353d292f2934eb48dca2c8f7b477,https://www.snap.com/political-ads/asset/3a57fffc3d9b0871c7c0bf62052cd672a97833287c1f3c641c136251e4ece5e2?mediaType=png,USD,91,9944,4-Jan-2021,2-Mar-2021,91,57,9944
ea9315b33c103cc627344626aa309192a1f7cffffae535a5ba703a34e966c993,https://www.snap.com/political-ads/asset/bae56c0dc1c9546823f5ae4eec1d6bbdaecfee9f9b11f81e313293609d35ed97?mediaType=png,USD,90,7878,22-Jan-2021,2-Mar-2021,90,39,7878
6830cd0397e3aa4ae7e948aed49d7d45373ceda58cf5c02f1834fc27ff1a6c1f,https://www.snap.com/political-ads/asset/b94d28ef6ca16633b4f46c7ee87cde56f7422dd01442412cb123922e4d8df43a?mediaType=png,USD,89,11767,26-Feb-2021,17-Mar-2021,89,19,11767
7eada17dde0812d05ee04679b8fbbce8729b598b32ebaf0632c54106e9e5ce64,https://www.snap.com/political-ads/asset/7b119ccdcff704ccc3ecd15c9a2f705ca5e94ba8300e454d537b7f02b02ccd23?mediaType=mp4,USD,89,5610,8-Dec-2020,6-Jan-2021,89,29,5610
c6ce297b156234db7bad0504986c608704c759ebc4c7adb5b60fbd7ed902f285,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,87,7761,28-Jan-2021,2-Mar-2021,87,33,7761
e738bbb5e8e02bc9124ec4715f877202db34cd36faf57bd3c98e44148d29755d,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,86,12284,22-Jan-2021,2-Mar-2021,86,39,12284
286dfacc6161de73082064c66a8d128c4b2afa8680e2e0652cedf2d0d04a1da6,https://www.snap.com/political-ads/asset/9da3ab166022d49ee8d74779ff6154e99a78af2c42afb0d349b052553b124af8?mediaType=mp4,USD,86,41816,11-Feb-2021,18-Feb-2021,86,7,41816
63bd049fdb4ef62239614d3bc04f0dc64ffe9dc425ad196286d366b1d300b5f5,https://www.snap.com/political-ads/asset/7a10be56468fcd7264e602550e39b8dfd6ece5c9cbef93c7f3df78306db1685d?mediaType=png,USD,84,7417,28-Jan-2021,2-Mar-2021,84,33,7417
131dfcabc6e1b69083b88d4738fccd71760b18b746dd78accac50a71fd1b3c3e,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,84,6566,21-Jan-2021,2-Mar-2021,84,40,6566
6c4d9e508d4d7330fa48d3af037662f69687b0be561b1a6a55820e9f75ae3621,https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png,USD,83,10983,19-Jan-2021,2-Mar-2021,83,42,10983
4741979dc0084bc171f1547e0bd29d2ccd5affbf10a4305cd8766f6567081fdb,https://www.snap.com/political-ads/asset/4e495de6d4c1ba3064f67217e974f80552a0b013837f87fcf32e1531477111eb?mediaType=png,USD,81,67631,6-Feb-2021,8-Feb-2021,81,2,67631
43761608276eb852bb974708d0bd4b2c28df2d9e67b1935f4202a30acd339df9,https://www.snap.com/political-ads/asset/2ac85751a3e097b4d414f9e0265ed22c9b56dce56af6fedcc84debe900e5ed7c?mediaType=png,USD,80,18130,4-Jan-2021,8-Feb-2021,80,35,18130
cd7b6d6218100b7d9678b1a3d4ad4d617ddea18692afbe3842be8589a057e4f0,https://www.snap.com/political-ads/asset/e30db586c528f4af9229024e22fe93738e6afef0658e71ff54c906f00f11ec0e?mediaType=png,GBP,79,37224,16-Feb-2021,28-Feb-2021,79,12,37224
f59dd1436b0e16d962f8a85a29860da9c8f210fefab34c3c247bfce31677167b,https://www.snap.com/political-ads/asset/a116742d0aad61f2209be1d658c3a8a0a2f06e9e12f62752876d1408efeadb6b?mediaType=mp4,USD,78,28936,3-Jan-2021,6-Jan-2021,78,3,28936
cc4ea3c917649cdd3d590ba4b56c53abf60592a132da8c6fa6a495f469bdc774,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,77,6150,21-Jan-2021,2-Mar-2021,77,40,6150
f4e2333f05f483020979da6ac6ff00e2d9898f48311d11523b40ec5c987bef1d,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,77,8451,22-Jan-2021,2-Mar-2021,77,39,8451
4737f1358524d69428d9cb6bf342a88e6e183f81ae8b3ab731289586ba7e2302,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,77,7056,22-Jan-2021,2-Mar-2021,77,39,7056
7b526a6f29eb3aa8ae7b5f6b641d3d8327cae11ab92b7afc4b634904543315d0,https://www.snap.com/political-ads/asset/1f50a04e236e9570f66db1de3cf303129552451dd3922aa7c70200f587933979?mediaType=png,USD,77,5585,21-Jan-2021,2-Mar-2021,77,40,5585
e18b12be19193e93bd0b0ed61a9805c284ea58d5360e6ba2132685e32cd8e299,https://www.snap.com/political-ads/asset/900bf35590b92f61e124a355d37d5574cafdf098509bec693f1170236f4f3e6a?mediaType=png,USD,77,7323,28-Jan-2021,2-Mar-2021,77,33,7323
1f7624bd32d2e1587f63a4f5740308592f3945c136f4680217d5d24985b7c61b,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,77,7416,28-Jan-2021,2-Mar-2021,77,33,7416
c2e4c09b3a1ffccc53b8c2464e360c7fba99c7fb3d46ace8e236c698b03d279b,https://www.snap.com/political-ads/asset/d32cc50f7fd162a220dfa5562d146c76e6cefcc1475ba6a59071151ba3d356e0?mediaType=mp4,USD,76,8794,2-Feb-2021,31-May-2021,76,118,8794
6017e3977c40a744e301874e1f1d6f4d1428e4421067c0af3f7783e79f33b916,https://www.snap.com/political-ads/asset/725a182dc408a547a2f70bbbd3ec14f60bf8b3454e6a6f91e3b56f5c15da1d5b?mediaType=png,USD,76,12991,26-Feb-2021,17-Mar-2021,76,19,12991
f74a73429a13368f85153f0aabe9bb8a1ffc65ff06e3c4358d327cf244dd4483,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,76,10830,22-Jan-2021,2-Mar-2021,76,39,10830
390eccacffdca3e0833a0690092091e8b3471693be3113ccf95ed49e4bc05c32,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,76,10326,22-Jan-2021,2-Mar-2021,76,39,10326
c907f9245dd7711c53b1e24035abe6cac56a0fcc2a6b6ff5b81136040f2caeff,https://www.snap.com/political-ads/asset/c28aadc2601e3b8b907d78d7843e44688c71335a923f9144a6f17e68f9e32f96?mediaType=png,USD,74,10467,26-Feb-2021,17-Mar-2021,74,19,10467
355e98994f5e2317c9c80ac227e6b8d0b4c38bb2537d5ca97f5e75d3d289a055,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,73,8068,22-Jan-2021,2-Mar-2021,73,39,8068
34900823a4c76c41a8fcf7418b2087ba23e59dfd7ca2c5569f33ccfc8197fb17,https://www.snap.com/political-ads/asset/8ae1d54886ae8bf2c1c5e08405ce4908c4376cb7f92736ae91a8bb7fe0c13de2?mediaType=png,USD,73,4844,21-Jan-2021,2-Mar-2021,73,40,4844
4ac21ae19d236d4fe0bef79e13ff8811dc98f66102cb93947256602aa6cf0b86,https://www.snap.com/political-ads/asset/7a10be56468fcd7264e602550e39b8dfd6ece5c9cbef93c7f3df78306db1685d?mediaType=png,USD,73,7098,28-Jan-2021,2-Mar-2021,73,33,7098
3e0559be91175a83ee2feeed77bf328713fbd73790fd1b124c42e485173cff2d,https://www.snap.com/political-ads/asset/600fe9ace6bdd121957fd3f4bb77036400e17aade9d45391b53438a07927f643?mediaType=png,USD,73,8512,26-Feb-2021,1-May-2021,73,64,8512
8936c0eec5362577e34864a83dced24679e396a308b191163142816439553f38,https://www.snap.com/political-ads/asset/83eec2864c38c8a6b2d0c57589d3903ffd6b01b20d044b218276d9edd28d31f2?mediaType=png,USD,72,5442,21-Jan-2021,2-Mar-2021,72,40,5442
353376a918dcad167e7dd75d44bf4c1473306f4e35524e0957110fa4d8a9533d,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,72,6832,13-Jan-2021,2-Mar-2021,72,48,6832
2b969f2d9ce0b3fe0dcee404bacecc5b98cf5a2df034006fabea5db27e08a1a9,https://www.snap.com/political-ads/asset/1b18b7eb26eb462bb942e0498638bf8f19f8fdda1c8a64f359bc1ae04abfe4f6?mediaType=mp4,USD,71,14878,26-Jan-2021,2-Mar-2021,71,35,14878
d4a3280c07f986ae0f9629dd2f528b96f5969b0b047e883bf33bf4f86c6bd8cf,https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png,USD,71,10101,22-Jan-2021,2-Mar-2021,71,39,10101
328ebb1d2c9c1d88e87da72ba7a4d7a88741d43599f3ed30f3063606aac7d319,https://www.snap.com/political-ads/asset/819a677e1209b1f8d5a33dbbfd4bf09286546a27742a03e8ed5f878ddb10a790?mediaType=png,GBP,69,36233,15-Feb-2021,28-Feb-2021,69,13,36233
819b6d20f5fa79e5ec1645eef7b2043d846e1d3307c65d81e431631a9a305d7b,https://www.snap.com/political-ads/asset/8f48559d59bbd61ef2d1e6437ae27e01cd7724428661340c42d3695873db5af0?mediaType=mp4,USD,68,15318,23-Dec-2020,5-Jan-2021,68,13,15318
74f04af07301fe76d7d2d99936c0da8a489fe14288950e2a97092927e9213827,https://www.snap.com/political-ads/asset/19b0c1618b13bc8a4d5fdc6e6bbbe455ceede95eda3aac0bfb030b462e65f987?mediaType=mp4,USD,68,9091,3-Feb-2021,1-Mar-2021,68,26,9091
f4e267c5f3aab426a50983a693a950f0910731d1e0f74febb345016fb387bff9,https://www.snap.com/political-ads/asset/9f9dce3ba377e69c4338035b5018df78fbacab1de1c9e9c96f0f750a860abb87?mediaType=mp4,USD,68,20679,16-Dec-2020,2-Mar-2021,68,76,20679
e233e4109c3a24913f0d5b80617d04ee03ccad251172d7fe66279d518b3048a9,https://www.snap.com/political-ads/asset/7a10be56468fcd7264e602550e39b8dfd6ece5c9cbef93c7f3df78306db1685d?mediaType=png,USD,67,5713,21-Jan-2021,2-Mar-2021,67,40,5713
b751c552291fa787130ae370ddd5ba028b217a5447877652e12bc7cc6601bc56,https://www.snap.com/political-ads/asset/190d5b040f01a483b0519f8383264b8f5953887cb434a09464323c906c7b7292?mediaType=png,USD,67,14470,7-Jan-2021,2-Mar-2021,67,54,14470
f787dfa4ec013034a0b70143c8c84231e77ab06fd7603d9d84bdd6e0bb22d39c,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,67,5937,22-Jan-2021,2-Mar-2021,67,39,5937
5ec1288a3ff09f90b2cd40ff19659975c2416d5697d6a44c44f3e95d26948391,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,66,8928,19-Jan-2021,2-Mar-2021,66,42,8928
46cd793cd8412c54016699d1686414c6c8972065838524b799356498b6de2014,https://www.snap.com/political-ads/asset/5ab8373e4161bb7d29a023cd16bd299a0735d8347673b2660d787ba7a5eaea71?mediaType=png,USD,65,4349,21-Jan-2021,2-Mar-2021,65,40,4349
763f914dc21beb0af06c0ff65e7edc761e0c2de4321f8fd3c85f7675e14e79cd,https://www.snap.com/political-ads/asset/b7f8c95316d5b52891f2f4d8438ac0f07bff35dba01faead1b0b0ccd5ec5442d?mediaType=mp4,USD,65,11022,21-Jan-2021,15-Apr-2021,65,84,11022
38dc6bcd27f4c675a5eeeffeffc7b1b2513812b6705b223b4d8e7c3f0d31d221,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,65,10446,22-Jan-2021,2-Mar-2021,65,39,10446
